ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence
1704292267118149071,1704292267117387143,0,1,17077,T,A,0,4764250000000,1,0,17190,8624722
1704292267118218609,1704292267117574041,0,1,17077,T,A,0,4764250000000,6,0,16915,8624723
1704292267118318093,1704292267118152167,0,1,17077,T,A,0,4764250000000,1,0,15188,8624725
1704292267118481451,1704292267118259761,0,1,17077,T,A,0,4764250000000,4,0,15369,8624727
1704292267118750919,1704292267118516135,0,1,17077,T,B,0,4764250000000,1,0,15677,8624736
1704292267118800183,1704292267118555693,0,1,17077,T,B,0,4764250000000,1,0,17249,8624737
1704292267118977202,1704292267118725963,0,1,17077,T,B,0,4764250000000,2,0,17116,8624738
1704292267130448324,1704292267130202173,0,1,17077,T,B,0,4764250000000,8,0,15487,8624768
1704292267224979676,1704292267224713591,0,1,17077,T,B,0,4764500000000,3,0,17283,8624881
1704292267265329820,1704292267265090237,0,1,17077,T,B,0,4764500000000,2,0,15834,8624934
1704292267530030902,1704292267529797105,0,1,17077,T,B,0,4764500000000,1,0,15450,8625098
1704292267569373278,1704292267569170927,0,1,17077,T,B,0,4764500000000,1,0,15192,8625117
1704292267577977868,1704292267577805553,0,1,17077,T,B,0,4764500000000,1,0,16103,8625122
1704292267818314196,1704292267818085751,0,1,17077,T,A,0,4764250000000,2,0,15348,8625226
1704292267826801422,1704292267826600251,0,1,17077,T,A,0,4764250000000,1,0,15548,8625243
1704292268033148098,1704292268032929511,0,1,17077,T,A,0,4764250000000,1,0,15192,8625306
1704292268033347409,1704292268033133981,0,1,17077,T,A,0,4764250000000,6,0,15500,8625308
1704292268033393083,1704292268033134159,0,1,17077,T,A,0,4764250000000,2,0,15329,8625309
1704292268033533894,1704292268033138387,0,1,17077,T,A,0,4764250000000,7,0,17093,8625310
1704292268033656545,1704292268033138579,0,1,17077,T,A,0,4764250000000,1,0,20728,8625311
1704292268033656545,1704292268033138835,0,1,17077,T,A,0,4764250000000,2,0,20728,8625311
1704292268033656545,1704292268033139009,0,1,17077,T,A,0,4764250000000,1,0,20728,8625311
1704292268033656545,1704292268033144817,0,1,17077,T,A,0,4764250000000,5,0,20728,8625311
1704292268033730383,1704292268033167743,0,1,17077,T,B,0,4764250000000,1,0,14472,8625312
1704292268034044521,1704292268033739579,0,1,17077,T,B,0,4764250000000,1,0,15707,8625325
1704292268034246043,1704292268034044577,0,1,17077,T,B,0,4764250000000,5,0,16130,8625329
1704292268034474680,1704292268034253393,0,1,17077,T,B,0,4764250000000,4,0,15752,8625335
1704292268190011070,1704292268189796549,0,1,17077,T,B,0,4764250000000,1,0,17513,8625473
1704292268220368819,1704292268220170025,0,1,17077,T,B,0,4764250000000,1,0,15918,8625483
1704292268364943334,1704292268364727599,0,1,17077,T,A,0,4764000000000,1,0,16974,8625500
1704292268645307601,1704292268645087929,0,1,17077,T,B,0,4764250000000,1,0,18534,8625556
1704292269014535905,1704292269014246141,0,1,17077,T,A,0,4764000000000,9,0,16221,8625589
1704292269036746515,1704292269036472781,0,1,17077,T,A,0,4764000000000,7,0,16878,8625641
1704292269036906130,1704292269036668311,0,1,17077,T,A,0,4764000000000,4,0,15887,8625643
1704292269037540443,1704292269036701123,0,1,17077,T,A,0,4764000000000,24,0,15886,8625645
1704292269037738099,1704292269037020425,0,1,17077,T,B,0,4764000000000,1,0,15869,8625652
1704292269039452044,1704292269037647315,0,1,17077,T,B,0,4764000000000,1,0,15672,8625674
1704292269039511582,1704292269037746085,0,1,17077,T,B,0,4764000000000,1,0,15680,8625675
1704292269041531586,1704292269037804669,0,1,17077,T,B,0,4764000000000,2,0,16202,8625678
1704292269041642718,1704292269037835225,0,1,17077,T,B,0,4764000000000,6,0,16985,8625680
1704292269041756593,1704292269038060345,0,1,17077,T,A,0,4764000000000,1,0,19585,8625682
1704292269041969558,1704292269038746447,0,1,17077,T,A,0,4764000000000,1,0,19872,8625683
1704292269041969558,1704292269038819391,0,1,17077,T,A,0,4764000000000,4,0,19872,8625683
1704292269041969558,1704292269038830163,0,1,17077,T,A,0,4764000000000,1,0,19872,8625683
1704292269041969558,1704292269038842195,0,1,17077,T,A,0,4764000000000,1,0,19872,8625683
1704292269041969558,1704292269038842887,0,1,17077,T,A,0,4764000000000,1,0,19872,8625683
1704292269041997579,1704292269038843071,0,1,17077,T,A,0,4764000000000,1,0,14509,8625684
1704292269042394664,1704292269039778871,0,1,17077,T,B,0,4764000000000,1,0,14151,8625689
1704292269042783654,1704292269041674903,0,1,17077,T,A,0,4764000000000,4,0,15562,8625708
1704292269042903458,1704292269041874329,0,1,17077,T,A,0,4764000000000,3,0,15599,8625710
1704292269042976487,1704292269041895941,0,1,17077,T,A,0,4764000000000,4,0,15182,8625711
1704292269043083790,1704292269042000127,0,1,17077,T,B,0,4764000000000,1,0,15671,8625713
1704292269044440661,1704292269042423427,0,1,17077,T,B,0,4764000000000,1,0,15688,8625716
1704292269044504137,1704292269042453909,0,1,17077,T,B,0,4764000000000,1,0,15297,8625717
1704292269044504137,1704292269042456559,0,1,17077,T,B,0,4764000000000,4,0,15297,8625717
1704292269044547824,1704292269042480873,0,1,17077,T,B,0,4764000000000,1,0,16263,8625718
1704292269044616665,1704292269042856175,0,1,17077,T,B,0,4764000000000,1,0,14075,8625720
1704292269045118246,1704292269043208547,0,1,17077,T,A,0,4764000000000,1,0,15552,8625725
1704292269045157659,1704292269043228573,0,1,17077,T,A,0,4764000000000,1,0,15259,8625726
1704292269045229065,1704292269043921853,0,1,17077,T,A,0,4764000000000,1,0,16003,8625727
1704292269045336413,1704292269044663077,0,1,17077,T,A,0,4764000000000,1,0,17343,8625729
1704292269045791501,1704292269045085303,0,1,17077,T,A,0,4764000000000,1,0,16194,8625731
1704292269045932609,1704292269045102371,0,1,17077,T,A,0,4764000000000,1,0,16911,8625734
1704292269046005761,1704292269045121463,0,1,17077,T,A,0,4764000000000,2,0,16425,8625735
1704292269046005761,1704292269045121649,0,1,17077,T,A,0,4764000000000,1,0,16425,8625735
1704292269069715854,1704292269069470653,0,1,17077,T,A,0,4763750000000,1,0,16839,8625795
1704292269069724342,1704292269069470653,0,1,17077,T,A,0,4763750000000,1,0,14293,8625796
1704292269362788174,1704292269362531373,0,1,17077,T,B,0,4764000000000,2,0,15642,8625977
1704292269363009207,1704292269362794543,0,1,17077,T,B,0,4764000000000,3,0,15602,8625979
1704292269711695300,1704292269711468121,0,1,17077,T,A,0,4763750000000,1,0,16688,8626129
1704292269779270331,1704292269778961911,0,1,17077,T,B,0,4764000000000,13,0,17612,8626147
1704292269779470568,1704292269779259551,0,1,17077,T,B,0,4764000000000,3,0,15715,8626149
1704292269780322658,1704292269779959065,0,1,17077,T,B,0,4764000000000,35,0,17231,8626168
1704292269780556083,1704292269780325735,0,1,17077,T,B,0,4764000000000,1,0,16019,8626171
1704292269780584652,1704292269780325911,0,1,17077,T,B,0,4764000000000,1,0,14287,8626172
1704292269780936375,1704292269780631619,0,1,17077,T,A,0,4764000000000,1,0,15444,8626191
1704292269780977518,1704292269780668153,0,1,17077,T,A,0,4764000000000,1,0,15487,8626192
1704292269789255035,1704292269789060519,0,1,17077,T,A,0,4764000000000,1,0,18022,8626208
1704292269792717313,1704292269792533217,0,1,17077,T,A,0,4764000000000,1,0,15835,8626226
1704292269810116139,1704292269809898595,0,1,17077,T,B,0,4764250000000,2,0,15653,8626253
1704292269810696596,1704292269810515027,0,1,17077,T,B,0,4764250000000,1,0,15774,8626261
1704292269900698355,1704292269900349607,0,1,17077,T,B,0,4764250000000,12,0,16538,8626350
1704292269900814114,1704292269900595777,0,1,17077,T,B,0,4764250000000,1,0,15505,8626353
1704292269900841582,1704292269900598107,0,1,17077,T,B,0,4764250000000,1,0,13916,8626354
1704292269900881722,1704292269900599575,0,1,17077,T,B,0,4764250000000,7,0,14223,8626355
1704292269900963214,1704292269900599753,0,1,17077,T,B,0,4764250000000,7,0,17334,8626356
1704292269901648802,1704292269901012967,0,1,17077,T,A,0,4764250000000,26,0,16063,8626373
1704292269901699197,1704292269901023925,0,1,17077,T,A,0,4764250000000,2,0,16740,8626374
1704292269901885011,1704292269901532139,0,1,17077,T,A,0,4764250000000,2,0,15930,8626378
1704292269901992216,1704292269901542277,0,1,17077,T,A,0,4764250000000,8,0,17127,8626379
1704292269902384166,1704292269901740835,0,1,17077,T,B,0,4764250000000,1,0,16203,8626386
1704292269902472959,1704292269902021835,0,1,17077,T,B,0,4764250000000,1,0,18794,8626387
1704292269902609019,1704292269902094773,0,1,17077,T,B,0,4764250000000,1,0,20366,8626388
1704292269902609019,1704292269902127093,0,1,17077,T,B,0,4764250000000,1,0,20366,8626388
1704292269903769886,1704292269903540733,0,1,17077,T,B,0,4764250000000,12,0,17438,8626394
1704292269903980655,1704292269903729017,0,1,17077,T,B,0,4764250000000,9,0,15957,8626397
1704292269904064298,1704292269903748417,0,1,17077,T,B,0,4764250000000,5,0,17908,8626398
1704292269932409189,1704292269932196949,0,1,17077,T,A,0,4764250000000,11,0,16127,8626458
1704292269932583883,1704292269932382955,0,1,17077,T,A,0,4764250000000,1,0,16393,8626464
1704292269932622011,1704292269932384343,0,1,17077,T,A,0,4764250000000,1,0,15243,8626465
1704292269932703918,1704292269932487273,0,1,17077,T,A,0,4764250000000,2,0,16019,8626466
1704292269932831279,1704292269932656211,0,1,17077,T,A,0,4764250000000,1,0,15661,8626469
1704292269935105253,1704292269934912173,0,1,17077,T,A,0,4764000000000,1,0,16062,8626490
1704292269941951994,1704292269941751117,0,1,17077,T,B,0,4764250000000,3,0,15778,8626499
1704292270022783271,1704292270022564813,0,1,17077,T,B,0,4764250000000,3,0,15482,8626576
1704292270059939415,1704292270059725015,0,1,17077,T,B,0,4764250000000,2,0,17878,8626582
1704292270219324374,1704292270219139469,0,1,17077,T,A,0,4764000000000,1,0,15922,8626635
1704292270240036352,1704292270239801667,0,1,17077,T,A,0,4764000000000,4,0,15673,8626660
1704292270240213765,1704292270239995423,0,1,17077,T,A,0,4764000000000,2,0,15522,8626663
1704292270240324953,1704292270240018099,0,1,17077,T,A,0,4764000000000,1,0,18347,8626664
1704292270240324953,1704292270240018675,0,1,17077,T,A,0,4764000000000,1,0,18347,8626664
1704292270240324953,1704292270240019031,0,1,17077,T,A,0,4764000000000,1,0,18347,8626664
1704292270240405554,1704292270240075807,0,1,17077,T,B,0,4764000000000,2,0,14987,8626666
1704292270240405554,1704292270240089911,0,1,17077,T,A,0,4764000000000,1,0,14987,8626666
1704292270240579153,1704292270240343699,0,1,17077,T,A,0,4764000000000,1,0,15222,8626672
1704292270240741682,1704292270240359955,0,1,17077,T,A,0,4764000000000,6,0,15627,8626675
1704292270240849834,1704292270240447955,0,1,17077,T,A,0,4764000000000,1,0,17015,8626678
1704292270240981096,1704292270240738215,0,1,17077,T,A,0,4764000000000,3,0,15469,8626680
1704292270241048566,1704292270240770905,0,1,17077,T,B,0,4764000000000,1,0,15688,8626681
1704292270241119747,1704292270240866591,0,1,17077,T,B,0,4764000000000,1,0,16940,8626683
1704292270241248025,1704292270241053173,0,1,17077,T,B,0,4764000000000,1,0,16805,8626685
1704292270241312780,1704292270241104511,0,1,17077,T,B,0,4764000000000,1,0,15164,8626686
1704292270241466749,1704292270241255499,0,1,17077,T,B,0,4764000000000,1,0,15681,8626689
1704292270241551119,1704292270241344131,0,1,17077,T,B,0,4764000000000,1,0,15567,8626690
1704292270241652123,1704292270241464129,0,1,17077,T,B,0,4764000000000,1,0,15721,8626691
1704292270247399199,1704292270247213767,0,1,17077,T,A,0,4764000000000,1,0,15382,8626708
1704292270256355019,1704292270256175061,0,1,17077,T,A,0,4764000000000,1,0,15699,8626717
1704292270344571226,1704292270344348255,0,1,17077,T,A,0,4764000000000,1,0,16292,8626759
1704292270423034926,1704292270422816857,0,1,17077,T,A,0,4764000000000,1,0,15258,8626797
1704292270423088367,1704292270422831155,0,1,17077,T,A,0,4764000000000,5,0,13511,8626799
1704292270423156994,1704292270422844825,0,1,17077,T,A,0,4764000000000,5,0,17099,8626800
1704292270423269170,1704292270422845017,0,1,17077,T,A,0,4764000000000,2,0,17752,8626801
1704292270423269170,1704292270422845201,0,1,17077,T,A,0,4764000000000,1,0,17752,8626801
1704292270423269170,1704292270423025673,0,1,17077,T,A,0,4764000000000,1,0,17752,8626801
1704292270423305444,1704292270423110651,0,1,17077,T,A,0,4764000000000,6,0,14792,8626802
1704292270423467947,1704292270423299243,0,1,17077,T,B,0,4764000000000,3,0,15281,8626804
1704292270423526769,1704292270423335653,0,1,17077,T,A,0,4764000000000,1,0,15230,8626805
1704292270423584476,1704292270423396379,0,1,17077,T,A,0,4764000000000,1,0,16512,8626806
1704292270423739689,1704292270423561663,0,1,17077,T,A,0,4764000000000,2,0,15620,8626813
1704292270423946279,1704292270423728761,0,1,17077,T,A,0,4764000000000,2,0,15373,8626818
1704292270424076866,1704292270423878319,0,1,17077,T,A,0,4764000000000,1,0,15393,8626820
1704292270431532249,1704292270431354787,0,1,17077,T,A,0,4764000000000,1,0,15530,8626828
1704292270447719941,1704292270447482715,0,1,17077,T,A,0,4764000000000,6,0,15584,8626844
1704292270457350321,1704292270457159589,0,1,17077,T,B,0,4764000000000,1,0,16034,8626870
1704292270461864529,1704292270461692735,0,1,17077,T,B,0,4764000000000,1,0,15369,8626882
1704292270493645042,1704292270493424361,0,1,17077,T,A,0,4764000000000,6,0,15348,8626930
1704292270493764673,1704292270493608043,0,1,17077,T,A,0,4764000000000,3,0,15639,8626932
1704292270493799390,1704292270493650189,0,1,17077,T,A,0,4764000000000,1,0,13867,8626933
1704292270493938885,1704292270493767729,0,1,17077,T,A,0,4764000000000,1,0,13529,8626935
1704292270502244957,1704292270502055653,0,1,17077,T,A,0,4764000000000,1,0,15918,8626955
1704292270521291165,1704292270521083115,0,1,17077,T,B,0,4764250000000,1,0,15864,8626961
1704292270584894761,1704292270584229453,0,1,17077,T,A,0,4764000000000,5,0,15462,8627004
1704292270586849728,1704292270585594409,0,1,17077,T,B,0,4764000000000,9,0,16887,8627024
1704292270589266698,1704292270588971735,0,1,17077,T,B,0,4764000000000,6,0,16287,8627041
1704292270684113113,1704292270683913319,0,1,17077,T,B,0,4764250000000,1,0,15502,8627090
1704292270945780326,1704292270945570593,0,1,17077,T,A,0,4764000000000,1,0,15961,8627226
1704292270961553223,1704292270961324151,0,1,17077,T,B,0,4764250000000,10,0,15808,8627246
1704292271079670850,1704292271079387431,0,1,17077,T,B,0,4764250000000,7,0,16004,8627343
1704292271079791202,1704292271079601537,0,1,17077,T,B,0,4764250000000,1,0,15452,8627345
1704292271079873355,1704292271079601717,0,1,17077,T,B,0,4764250000000,8,0,15029,8627346
1704292271079975497,1704292271079601893,0,1,17077,T,B,0,4764250000000,1,0,18216,8627347
1704292271079975497,1704292271079652871,0,1,17077,T,B,0,4764250000000,2,0,18216,8627347
1704292271080130859,1704292271079961531,0,1,17077,T,B,0,4764250000000,1,0,15103,8627349
1704292271081163638,1704292271080806555,0,1,17077,T,B,0,4764250000000,8,0,15594,8627364
1704292271081430413,1704292271081166869,0,1,17077,T,B,0,4764250000000,7,0,15982,8627367
1704292271081565198,1704292271081258707,0,1,17077,T,A,0,4764250000000,1,0,16273,8627369
1704292271116210972,1704292271115987063,0,1,17077,T,B,0,4764500000000,3,0,15613,8627481
1704292271118022890,1704292271117706089,0,1,17077,T,B,0,4764500000000,10,0,16474,8627521
1704292271118134236,1704292271117934751,0,1,17077,T,B,0,4764500000000,1,0,15409,8627523
1704292271146370125,1704292271145979317,0,1,17077,T,A,0,4764500000000,37,0,16277,8627607
1704292271146878945,1704292271146436133,0,1,17077,T,B,0,4764500000000,1,0,15792,8627631
1704292271166186740,1704292271165980625,0,1,17077,T,B,0,4764500000000,2,0,15639,8627673
1704292271441167517,1704292271440950175,0,1,17077,T,A,0,4764250000000,1,0,15756,8627826
1704292271491687914,1704292271491482489,0,1,17077,T,A,0,4764250000000,1,0,15677,8627856
1704292271491718296,1704292271491514297,0,1,17077,T,A,0,4764250000000,1,0,15127,8627857
1704292271491870759,1704292271491690865,0,1,17077,T,A,0,4764250000000,1,0,15527,8627860
1704292271492005314,1704292271491843937,0,1,17077,T,A,0,4764250000000,1,0,15945,8627863
1704292271492144778,1704292271491982015,0,1,17077,T,A,0,4764250000000,1,0,15624,8627867
1704292271542873923,1704292271542664683,0,1,17077,T,A,0,4764250000000,1,0,15904,8627977
1704292271550019499,1704292271549849637,0,1,17077,T,A,0,4764250000000,1,0,15843,8627996
1704292271550340134,1704292271550000439,0,1,17077,T,A,0,4764250000000,23,0,16037,8627998
1704292271550734710,1704292271550491771,0,1,17077,T,B,0,4764250000000,1,0,15684,8628021
1704292271550939355,1704292271550739511,0,1,17077,T,B,0,4764250000000,8,0,15999,8628024
1704292271551107798,1704292271550912103,0,1,17077,T,B,0,4764250000000,1,0,15364,8628031
1704292271551135445,1704292271550922061,0,1,17077,T,B,0,4764250000000,1,0,14087,8628032
1704292271551231704,1704292271550928929,0,1,17077,T,B,0,4764250000000,5,0,15457,8628033
1704292271551541521,1704292271551273677,0,1,17077,T,A,0,4764250000000,6,0,17045,8628043
1704292271551773864,1704292271551604001,0,1,17077,T,A,0,4764250000000,3,0,15617,8628054
1704292271551863011,1704292271551621889,0,1,17077,T,A,0,4764250000000,1,0,15400,8628055
1704292271551863011,1704292271551622075,0,1,17077,T,A,0,4764250000000,1,0,15400,8628055
1704292271551887197,1704292271551622273,0,1,17077,T,A,0,4764250000000,1,0,15745,8628056
1704292271551944693,1704292271551679839,0,1,17077,T,B,0,4764250000000,1,0,14731,8628057
1704292271551944693,1704292271551714041,0,1,17077,T,B,0,4764250000000,1,0,14731,8628057
1704292271552096169,1704292271551910959,0,1,17077,T,A,0,4764250000000,1,0,15374,8628062
1704292271552197956,1704292271552008213,0,1,17077,T,A,0,4764250000000,1,0,15235,8628064
1704292271552961243,1704292271552779669,0,1,17077,T,A,0,4764250000000,2,0,16205,8628068
1704292271553267240,1704292271553102241,0,1,17077,T,B,0,4764250000000,1,0,16000,8628073
1704292271553470324,1704292271553296191,0,1,17077,T,B,0,4764250000000,1,0,15256,8628079
1704292271597581238,1704292271597399707,0,1,17077,T,B,0,4764250000000,1,0,15330,8628143
1704292271597730281,1704292271597559383,0,1,17077,T,B,0,4764250000000,1,0,15582,8628147
1704292271597763402,1704292271597559703,0,1,17077,T,B,0,4764250000000,1,0,15309,8628148
1704292271598038552,1704292271597810465,0,1,17077,T,A,0,4764250000000,1,0,15982,8628156
1704292271598142664,1704292271597897209,0,1,17077,T,A,0,4764250000000,2,0,17683,8628157
1704292271598193253,1704292271597897387,0,1,17077,T,A,0,4764250000000,1,0,15327,8628158
1704292271598327332,1704292271598011221,0,1,17077,T,A,0,4764250000000,2,0,17230,8628159
1704292271598327332,1704292271598047317,0,1,17077,T,B,0,4764250000000,1,0,17230,8628159
1704292271654709210,1704292271654523149,0,1,17077,T,A,0,4764250000000,1,0,15345,8628246
1704292271679653858,1704292271679432779,0,1,17077,T,A,0,4764250000000,5,0,15776,8628287
1704292271680413592,1704292271680186469,0,1,17077,T,B,0,4764250000000,6,0,15513,8628308
1704292271680591922,1704292271680390435,0,1,17077,T,B,0,4764250000000,2,0,16286,8628311
1704292271680857805,1704292271680654121,0,1,17077,T,A,0,4764250000000,1,0,15524,8628320
1704292271684450675,1704292271684258777,0,1,17077,T,A,0,4764250000000,1,0,17108,8628329
1704292271684658506,1704292271684439627,0,1,17077,T,A,0,4764250000000,2,0,16183,8628332
1704292271685034011,1704292271684858205,0,1,17077,T,B,0,4764250000000,2,0,15544,8628340
1704292271685186505,1704292271685007303,0,1,17077,T,B,0,4764250000000,1,0,15347,8628342
1704292271751663319,1704292271751460107,0,1,17077,T,A,0,4764000000000,1,0,16439,8628387
1704292271775747844,1704292271775526409,0,1,17077,T,B,0,4764250000000,3,0,15872,8628413
1704292271802079846,1704292271801866191,0,1,17077,T,B,0,4764250000000,3,0,15871,8628434
1704292271802248340,1704292271802088487,0,1,17077,T,B,0,4764250000000,1,0,15988,8628438
1704292271802447276,1704292271802267447,0,1,17077,T,B,0,4764250000000,2,0,15631,8628441
1704292271823554523,1704292271823350047,0,1,17077,T,B,0,4764500000000,3,0,15584,8628485
1704292271856772531,1704292271856592453,0,1,17077,T,A,0,4764250000000,2,0,15414,8628515
1704292271867735334,1704292271866471469,0,1,17077,T,A,0,4764250000000,7,0,21296,8628519
1704292271867735334,1704292271866471469,0,1,17077,T,A,0,4764000000000,76,0,21296,8628519
1704292271867735334,1704292271866471469,0,1,17077,T,A,0,4763750000000,117,0,21296,8628519
1704292271867742763,1704292271866471469,0,1,17077,T,A,0,4763500000000,99,0,18155,8628520
1704292271867742763,1704292271866471469,0,1,17077,T,A,0,4763250000000,74,0,18155,8628520
1704292271867757504,1704292271866471469,0,1,17077,T,A,0,4763000000000,95,0,26233,8628521
1704292271867757504,1704292271866471469,0,1,17077,T,A,0,4762750000000,32,0,26233,8628521
1704292271868964814,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,16175,8628523
1704292271868972622,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,13979,8628524
1704292271868972622,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,13979,8628524
1704292271868979181,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,13253,8628525
1704292271868979181,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,13253,8628525
1704292271868988059,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,14417,8628526
1704292271868988059,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,14417,8628526
1704292271868988059,1704292271866471469,0,1,17077,T,A,0,4762750000000,2,0,14417,8628526
1704292271868993844,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,12834,8628527
1704292271868993844,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,12834,8628527
1704292271868999758,1704292271866471469,0,1,17077,T,A,0,4762750000000,1,0,13379,8628528
1704292271870301800,1704292271867729969,0,1,5602,T,A,0,4815250000000,2,0,16181,8628550
1704292271870377641,1704292271867737881,0,1,5602,T,A,0,4815000000000,7,0,18313,8628551
1704292271870691855,1704292271867762347,0,1,5602,T,A,0,4815000000000,1,0,18251,8628554
1704292271871478386,1704292271869350599,0,1,17077,T,B,0,4763500000000,1,0,20636,8628568
1704292271871501262,1704292271869369941,0,1,17077,T,B,0,4763500000000,1,0,14032,8628569
1704292271871551103,1704292271869391603,0,1,17077,T,B,0,4763500000000,1,0,16676,8628570
1704292271871648600,1704292271869556267,0,1,17077,T,B,0,4763500000000,1,0,18209,8628572
1704292271871975155,1704292271870433167,0,1,17077,T,A,0,4763250000000,1,0,18079,8628576
1704292271871975155,1704292271870525383,0,1,17077,T,A,0,4763250000000,1,0,18079,8628576
1704292271872087981,1704292271870725507,0,1,17077,T,B,0,4763500000000,1,0,19830,8628577
1704292271872665463,1704292271871505963,0,1,17077,T,A,0,4763250000000,1,0,17934,8628580
1704292271872873328,1704292271871710185,0,1,17077,T,A,0,4763250000000,1,0,19047,8628581
1704292271873739626,1704292271873247731,0,1,17077,T,A,0,4763250000000,1,0,16963,8628599
1704292271876213889,1704292271875883855,0,1,17077,T,A,0,4763250000000,13,0,16514,8628624
1704292271876284425,1704292271875907213,0,1,17077,T,B,0,4763250000000,3,0,16489,8628626
1704292271876464387,1704292271876220781,0,1,17077,T,A,0,4763250000000,1,0,15738,8628631
1704292271876568530,1704292271876236717,0,1,17077,T,A,0,4763250000000,1,0,20427,8628632
1704292271876568530,1704292271876238611,0,1,17077,T,A,0,4763250000000,1,0,20427,8628632
1704292271876622078,1704292271876301665,0,1,17077,T,B,0,4763250000000,1,0,14172,8628634
1704292271876779493,1704292271876542607,0,1,17077,T,B,0,4763250000000,1,0,15307,8628638
1704292271876923417,1704292271876640431,0,1,17077,T,B,0,4763250000000,1,0,15446,8628641
1704292271877092479,1704292271876647233,0,1,17077,T,B,0,4763250000000,15,0,16760,8628643
1704292271877226173,1704292271876650133,0,1,17077,T,B,0,4763250000000,3,0,20087,8628644
1704292271877226173,1704292271876653531,0,1,17077,T,B,0,4763250000000,1,0,20087,8628644
1704292271877226173,1704292271876674951,0,1,17077,T,B,0,4763250000000,1,0,20087,8628644
1704292271877285989,1704292271876767109,0,1,17077,T,B,0,4763250000000,12,0,14951,8628645
1704292271877446542,1704292271876890313,0,1,17077,T,B,0,4763250000000,1,0,19824,8628647
1704292271877446542,1704292271877042319,0,1,17077,T,B,0,4763250000000,1,0,19824,8628647
1704292271877739940,1704292271877227823,0,1,17077,T,A,0,4763250000000,1,0,20338,8628652
1704292271877739940,1704292271877247223,0,1,17077,T,A,0,4763250000000,1,0,20338,8628652
1704292271877739940,1704292271877253905,0,1,17077,T,A,0,4763250000000,1,0,20338,8628652
1704292271877739940,1704292271877260201,0,1,17077,T,B,0,4763500000000,1,0,20338,8628652
1704292271878410859,1704292271878229375,0,1,17077,T,B,0,4763500000000,1,0,18505,8628681
1704292271878612197,1704292271878414947,0,1,17077,T,B,0,4763500000000,1,0,15943,8628690
1704292271878790521,1704292271878607955,0,1,17077,T,B,0,4763500000000,2,0,15502,8628692
1704292271878850188,1704292271878669625,0,1,17077,T,B,0,4763500000000,1,0,15492,8628693
1704292271880276782,1704292271880086043,0,1,17077,T,B,0,4763500000000,1,0,15741,8628716
1704292271880316727,1704292271880137947,0,1,17077,T,B,0,4763500000000,1,0,15122,8628717
1704292271880344753,1704292271880168875,0,1,17077,T,B,0,4763500000000,1,0,13683,8628718
1704292271880698006,1704292271880394639,0,1,17077,T,B,0,4763500000000,18,0,16540,8628719
1704292271880944358,1704292271880640995,0,1,17077,T,B,0,4763500000000,5,0,15547,8628723
1704292271881020884,1704292271880646411,0,1,17077,T,B,0,4763500000000,1,0,17943,8628724
1704292271881020884,1704292271880647607,0,1,17077,T,B,0,4763500000000,1,0,17943,8628724
1704292271881177802,1704292271880725783,0,1,17077,T,A,0,4763500000000,3,0,16019,8628727
1704292271881257042,1704292271880732899,0,1,17077,T,A,0,4763500000000,1,0,15580,8628728
1704292271881257042,1704292271880743663,0,1,17077,T,A,0,4763500000000,1,0,15580,8628728
1704292271881337546,1704292271880976677,0,1,17077,T,A,0,4763500000000,1,0,15932,8628730
1704292271881444925,1704292271881032107,0,1,17077,T,A,0,4763500000000,5,0,18739,8628731
1704292271881648792,1704292271881415657,0,1,17077,T,A,0,4763500000000,4,0,15585,8628736
1704292271881705229,1704292271881456291,0,1,17077,T,B,0,4763500000000,1,0,15328,8628737
1704292271881760124,1704292271881587873,0,1,17077,T,B,0,4763500000000,1,0,17085,8628738
1704292271881911451,1704292271881715309,0,1,17077,T,B,0,4763500000000,1,0,15546,8628743
1704292271882133170,1704292271881937539,0,1,17077,T,A,0,4763500000000,6,0,15557,8628753
1704292271883331966,1704292271883135943,0,1,17077,T,A,0,4763500000000,3,0,16222,8628768
1704292271889190266,1704292271889021451,0,1,17077,T,A,0,4763500000000,2,0,15823,8628814
1704292271895265580,1704292271895072441,0,1,17077,T,A,0,4763500000000,3,0,16229,8628844
1704292271903460596,1704292271903090251,0,1,17077,T,A,0,4763500000000,38,0,16476,8628872
1704292271903993695,1704292271903603631,0,1,17077,T,B,0,4763500000000,18,0,15926,8628911
1704292271904139892,1704292271903604957,0,1,17077,T,B,0,4763500000000,31,0,16488,8628913
1704292271904260613,1704292271903932567,0,1,17077,T,B,0,4763500000000,1,0,20368,8628914
1704292271904320223,1704292271903932747,0,1,17077,T,B,0,4763500000000,1,0,15445,8628915
1704292271904320223,1704292271903940887,0,1,17077,T,B,0,4763500000000,1,0,15445,8628915
1704292271904361694,1704292271903941143,0,1,17077,T,B,0,4763500000000,15,0,17905,8628916
